Cameras as of 2025-05-05,,,,,,,,,,,
Server Name,Device Name,IP Address,Model,MAC Address,switch/port,Firmware Version,Serial Number,Bitrate,Resolution,Quality,Image Rate
Byng Elementary NVR (205),BE Exterior N (205.50) (3 views),10.10.205.50,24C-H4A-3MH-180,00:18:85:3F:32:A1,,4.36.0.26(fe36bbcb),1.12204E+11,,,,
Byng Elementary NVR (205),BE Exterior N to Front Parking (205.50),10.10.205.50,24C-H4A-3MH-180,00:18:85:3F:32:A1,,4.36.0.26(fe36bbcb),1.12204E+11,2520,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior N to NW Parking (205.50),10.10.205.50,24C-H4A-3MH-180,00:18:85:3F:32:A1,,4.36.0.26(fe36bbcb),1.12204E+11,3688,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior N to Front Drive (205.50),10.10.205.50,24C-H4A-3MH-180,00:18:85:3F:32:A1,,4.36.0.26(fe36bbcb),1.12204E+11,3224,3840x2160,6,12
Byng Elementary NVR (205),BE INTERCOM - Playground (205.53),10.10.205.53,3.0C-H4VI-RO1-IR,00:18:85:38:C8:D0,,4.14.0.118(34666),1.02108E+11,2616,2048x1536,6,10
Byng Elementary NVR (205),BE INTERCOM - Sped Hall (205.54),10.10.205.54,3.0C-H4VI-RO1-IR,00:18:85:38:AB:B9,,4.14.0.118(34666),1.02108E+11,3064,2048x1536,6,10
Byng Elementary NVR (205),BE Exterior W between 5th/6th Halls (205.55),10.10.205.55,8.0C-H5A-BO1-IR,00:18:85:42:13:2F,,4.86.0.20(7a7d6563),1.12207E+11,4896,3840x2160,6,10
Byng Elementary NVR (205),BE Main/6th Intersection (205.56) (3 views),10.10.205.56,15C-H4A-3MH-180,00:18:85:38:45:EF,,4.36.0.26(fe36bbcb),1.02108E+11,,,,
Byng Elementary NVR (205),BE Main Hall South 2 (205.56),10.10.205.56,15C-H4A-3MH-180,00:18:85:38:45:EF,,4.36.0.26(fe36bbcb),1.02108E+11,1192,2592x1944,6,15
Byng Elementary NVR (205),BE Sped Hall W (205.56),10.10.205.56,15C-H4A-3MH-180,00:18:85:38:45:EF,,4.36.0.26(fe36bbcb),1.02108E+11,1240,2592x1944,6,15
Byng Elementary NVR (205),BE Main Hall Playground (205.56),10.10.205.56,15C-H4A-3MH-180,00:18:85:38:45:EF,,4.36.0.26(fe36bbcb),1.02108E+11,1704,2592x1944,6,15
Byng Elementary NVR (205),BE Exterior S (205.57) (3 views),10.10.205.57,24C-H4A-3MH-180,00:18:85:3F:26:17,,4.36.0.26(fe36bbcb),1.12203E+11,,,,
Byng Elementary NVR (205),BE Exterior S to Playground W (205.57),10.10.205.57,24C-H4A-3MH-180,00:18:85:3F:26:17,,4.36.0.26(fe36bbcb),1.12203E+11,8928,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior S to Playground E (205.57),10.10.205.57,24C-H4A-3MH-180,00:18:85:3F:26:17,,4.36.0.26(fe36bbcb),1.12203E+11,6504,3840x2160,6,12
Byng Elementary NVR (205),BE Exterior S to Playground Entry (205.57),10.10.205.57,24C-H4A-3MH-180,00:18:85:3F:26:17,,4.36.0.26(fe36bbcb),1.12203E+11,11800,3840x2160,6,12
Byng Elementary NVR (205),BE Sped Room 53 (205.58),10.10.205.58,12.0W-H5A-FE-DO1,00:18:85:44:8A:AA,,4.86.0.22(665d8b48),1.02209E+11,10928,3008x3008,6,15
Byng Elementary NVR (205),BE INTERCOM - 6th Hall (205.60),10.10.205.60,3.0C-H4VI-RO1-IR,00:18:85:38:C8:F4,,4.14.0.118(34666),1.02108E+11,2528,2048x1536,6,10
Byng Elementary NVR (205),BE Foyer (205.61),10.10.205.61,4.0C-H5A-D1-IR,00:18:85:3D:0E:1D,,4.86.0.20(7a7d6563),1.02201E+11,3224,2560x1440,6,10
Francis Elementary NVR (206),FE Ext PK/K Playground N (206.100),10.10.206.100,8.0C-H5A-DO1-IR,00:18:85:36:6E:37,,4.86.0.20(7a7d6563),1.02105E+11,5936,3840x2160,6,15
Francis Elementary NVR (206),FE Exterior NE Corner (206.101),10.10.206.101,24C-H4A-3MH-270,00:18:85:3F:7B:BA,,4.36.0.26(fe36bbcb),1.02204E+11,,,,
Francis Elementary NVR (206),FE Ext NE to NE Drive (206.101),10.10.206.101,24C-H4A-3MH-270,00:18:85:3F:7B:BA,,4.36.0.26(fe36bbcb),1.02204E+11,9704,3840x2160,6,12
Francis Elementary NVR (206),FE Ext NE to PK/K Hall Exit (206.101),10.10.206.101,24C-H4A-3MH-270,00:18:85:3F:7B:BA,,4.36.0.26(fe36bbcb),1.02204E+11,10144,3840x2160,6,12
Francis Elementary NVR (206),FE Ext NE to Front Parking (206.101),10.10.206.101,24C-H4A-3MH-270,00:18:85:3F:7B:BA,,4.36.0.26(fe36bbcb),1.02204E+11,7784,3840x2160,6,12
Francis Elementary NVR (206),FE Library E (206.102),10.10.206.102,4.0C-H5A-D1-IR,00:18:85:43:52:81,,4.86.0.20(7a7d6563),1.12208E+11,4488,2560x1440,6,10
Francis Elementary NVR (206),FE Cafe Ext S (206.103) (3 views),10.10.206.103,24C-H4A-3MH-270,00:18:85:3E:B6:B4,,4.36.0.26(fe36bbcb),1.02203E+11,,,,
Francis Elementary NVR (206),FE Cafe Ext S to W Drive (206.103),10.10.206.103,24C-H4A-3MH-270,00:18:85:3E:B6:B4,,4.36.0.26(fe36bbcb),1.02203E+11,6608,3840x2160,6,12
Francis Elementary NVR (206),FE Cafe Ext S to Playground (206.103),10.10.206.103,24C-H4A-3MH-270,00:18:85:3E:B6:B4,,4.36.0.26(fe36bbcb),1.02203E+11,10064,3840x2160,6,12
Francis Elementary NVR (206),FE Cafe Ext S to SW Parking (206.103),10.10.206.103,24C-H4A-3MH-270,00:18:85:3E:B6:B4,,4.36.0.26(fe36bbcb),1.02203E+11,9208,3840x2160,6,12
Francis Elementary NVR (206),FE Ext Main to Auditorium (206.106),10.10.206.106,8.0C-H5A-DO1-IR,00:18:85:4E:F8:20,,4.86.0.20(7a7d6563),1.0231E+11,0,,,
Francis Elementary NVR (206),FE INTERCOM - Playground (206.178),10.10.206.178,3.0C-H4VI-RO1-IR,00:18:85:38:86:5A,,4.14.0.118(34666),1.02108E+11,2448,2048x1536,6,10
Francis Elementary NVR (206),FE Main to Library/Cafeteria 2 (206.180),10.10.206.180,4.0C-H5A-D1-IR,00:18:85:42:FE:D0,,4.86.0.20(7a7d6563),1.12208E+11,3072,2560x1440,6,10
Francis Elementary NVR (206),FE Cafetera Serving Line (206.181),10.10.206.181,4.0C-H5A-D1-IR,00:18:85:43:52:24,,4.86.0.20(7a7d6563),1.12208E+11,2744,2560x1440,6,10
Francis Elementary NVR (206),FE Cafeteria Dining N (206.182),10.10.206.182,4.0C-H5A-D1-IR,00:18:85:43:71:95,,4.86.0.20(7a7d6563),1.12208E+11,4120,2560x1440,6,10
Francis Elementary NVR (206),FE Cafeteria Dining Mid (206.183),10.10.206.183,4.0C-H5A-D1-IR,00:18:85:43:75:71,,4.86.0.20(7a7d6563),1.12208E+11,3632,2560x1440,6,10
Francis Elementary NVR (206),FE Gym N (206.184),10.10.206.184,4.0C-H5A-D1-IR,00:18:85:43:52:9F,,4.86.0.20(7a7d6563),1.12208E+11,520,2560x1440,6,10
Francis Elementary NVR (206),FE Front Entrance to Office (206.185),10.10.206.185,4.0C-H5A-D1-IR,00:18:85:43:74:0C,,4.86.0.20(7a7d6563),1.12208E+11,2784,2560x1440,6,10
Francis Elementary NVR (206),FE Library Storytime Area (206.186),10.10.206.186,4.0C-H5A-D1-IR,00:18:85:43:74:28,,4.86.0.20(7a7d6563),1.12208E+11,2312,2560x1440,6,10
Francis Elementary NVR (206),FE Cafe Ext SE to Playground (206.187),10.10.206.187,8.0C-H5A-BO1-IR,00:18:85:42:13:9F,,4.86.0.20(7a7d6563),1.12207E+11,4896,3840x2160,6,10
Francis Elementary NVR (206),FE Auditorium Rear (206.188),10.10.206.188,4.0C-H5A-D1-IR,00:18:85:42:F2:D3,,4.86.0.20(7a7d6563),1.12207E+11,592,2560x1440,6,10
Francis Elementary NVR (206),FE Office (206.190),10.10.206.190,4.0C-H5A-D1-IR,00:18:85:43:52:36,,4.86.0.20(7a7d6563),1.12208E+11,3080,2560x1440,6,10
Francis Elementary NVR (206),FE Auditorium Front (206.191),10.10.206.191,4.0C-H5A-D1-IR,00:18:85:43:29:0D,,4.86.0.20(7a7d6563),1.12208E+11,608,2560x1440,6,10
Francis Elementary NVR (206),FE Main to Library/Auditorium 2 (206.192),10.10.206.192,4.0C-H5A-D1-IR,00:18:85:43:52:32,,4.86.0.20(7a7d6563),1.12208E+11,1728,2560x1440,6,10
Francis Elementary NVR (206),FE Auditorium Ext Entrance (206.193),10.10.206.193,8.0C-H5A-DO1-IR,00:18:85:39:E5:99,,4.86.0.20(7a7d6563),1.1211E+11,6000,3840x2160,6,15
Francis Elementary NVR (206),FE 1st-3rd Hall 3 (206.194),10.10.206.194,4.0C-H5A-D1-IR,00:18:85:43:74:E5,,4.86.0.20(7a7d6563),1.12208E+11,2792,2560x1440,6,10
Francis Elementary NVR (206),FE 1st-3rd Hall 1 (206.195),10.10.206.195,4.0C-H5A-D1-IR,00:18:85:43:75:8B,,4.86.0.20(7a7d6563),1.12208E+11,2968,2560x1440,6,10
Francis Elementary NVR (206),FE 1st-3rd Hall 2 (206.196),10.10.206.196,4.0C-H5A-D1-IR,00:18:85:43:70:EB,,4.86.0.20(7a7d6563),1.12208E+11,4176,2560x1440,6,10
Francis Elementary NVR (206),FE Ext NW to Walkway (206.197),10.10.206.197,8.0C-H5A-DO1-IR,00:18:85:45:54:D8,,4.86.0.20(7a7d6563),1.1221E+11,5792,3840x2160,6,15
Francis Elementary NVR (206),FE Gym S (206.200),10.10.206.200,4.0C-H5A-D1-IR,00:18:85:43:50:91,,4.86.0.20(7a7d6563),1.12208E+11,984,2560x1440,6,10
Francis Elementary NVR (206),FE Auditorium Ext E (206.23) (3 views),10.10.206.23,24C-H4A-3MH-270,00:18:85:3E:E7:80,,4.36.0.26(fe36bbcb),1.02203E+11,,,,
Francis Elementary NVR (206),FE Auditorium Ext E to S Playground (206.23),10.10.206.23,24C-H4A-3MH-270,00:18:85:3E:E7:80,,4.36.0.26(fe36bbcb),1.02203E+11,11472,3840x2160,6,12
Francis Elementary NVR (206),FE Auditorium Ext E to PK/K Playground (206.23),10.10.206.23,24C-H4A-3MH-270,00:18:85:3E:E7:80,,4.36.0.26(fe36bbcb),1.02203E+11,9760,3840x2160,6,12
Francis Elementary NVR (206),FE Auditorium Ext E to SE Playground (206.23),10.10.206.23,24C-H4A-3MH-270,00:18:85:3E:E7:80,,4.36.0.26(fe36bbcb),1.02203E+11,8328,3840x2160,6,12
Francis Elementary NVR (206),FE Cafe Ext N (206.27) (3 views),10.10.206.27,24C-H4A-3MH-270,00:18:85:3F:63:A7,,4.36.0.26(fe36bbcb),1.02204E+11,,,,
Francis Elementary NVR (206),FE Cafe Ext N to W Parking (206.27),10.10.206.27,24C-H4A-3MH-270,00:18:85:3F:63:A7,,4.36.0.26(fe36bbcb),1.02204E+11,5912,3840x2160,6,12
Francis Elementary NVR (206),FE Cafe Ext N to Cafe Entry (206.27),10.10.206.27,24C-H4A-3MH-270,00:18:85:3F:63:A7,,4.36.0.26(fe36bbcb),1.02204E+11,6960,3840x2160,6,12
Francis Elementary NVR (206),FE Cafe Ext N to 1st-3rd Hall (206.27),10.10.206.27,24C-H4A-3MH-270,00:18:85:3F:63:A7,,4.36.0.26(fe36bbcb),1.02204E+11,9416,3840x2160,6,12
Francis Elementary NVR (206),FE Cafeteria Dining S (206.30),10.10.206.30,4.0C-H5A-D1-IR,00:18:85:43:51:D5,,4.86.0.20(7a7d6563),1.12208E+11,2512,2560x1440,6,10
Francis Elementary NVR (206),FE INTERCOM - Cafeteria (206.31),10.10.206.31,3.0C-H4VI-RO1-IR,00:18:85:38:C9:49,,4.14.0.118(34666),1.02108E+11,1816,2048x1536,6,10
Francis Elementary NVR (206),FE East Inside1-3 (206.33),10.10.206.33,15C-H4A-3MH-180,00:18:85:38:9B:74,,4.36.0.26(fe36bbcb),1.02108E+11,,,,
Francis Elementary NVR (206),FE Front to PK/K Hall (206.33),10.10.206.33,15C-H4A-3MH-180,00:18:85:38:9B:74,,4.36.0.26(fe36bbcb),1.02108E+11,1616,2592x1944,6,15
Francis Elementary NVR (206),FE PK/K Hall Entry (206.33),10.10.206.33,15C-H4A-3MH-180,00:18:85:38:9B:74,,4.36.0.26(fe36bbcb),1.02108E+11,1440,2592x1944,6,15
Francis Elementary NVR (206),FE Main to Library/Auditorium 1 (206.33),10.10.206.33,15C-H4A-3MH-180,00:18:85:38:9B:74,,4.36.0.26(fe36bbcb),1.02108E+11,1904,2592x1944,6,15
Francis Elementary NVR (206),FE Front Entrance (206.34),10.10.206.34,4.0C-H5A-D1-IR,00:18:85:43:71:80,,4.86.0.20(7a7d6563),1.12208E+11,3512,2560x1440,6,10
Francis Elementary NVR (206),FE Ext Front to NE Walkway (206.40),10.10.206.40,8.0C-H5A-DO1-IR,00:18:85:39:E6:D6,,4.86.0.20(7a7d6563),1.1211E+11,5168,3840x2160,6,15
Francis Elementary NVR (206),FE Ext Front to NW Walkway (206.41),10.10.206.41,8.0C-H5A-DO1-IR,00:18:85:36:6D:CC,,4.86.0.20(7a7d6563),1.02105E+11,5040,3840x2160,6,15
Francis Elementary NVR (206),FE Ext NE to Walkway (206.43),10.10.206.43,8.0C-H5A-DO1-IR,00:18:85:45:54:B0,,4.86.0.20(7a7d6563),1.1221E+11,5992,3840x2160,6,15
Francis Elementary NVR (206),FE Ext NW (206.44) (3 views),10.10.206.44,24C-H4A-3MH-270,00:18:85:3F:65:93,,4.36.0.26(fe36bbcb),1.02204E+11,,,,
Francis Elementary NVR (206),FE Ext NW to 1st-3rd Hall Exit (206.44),10.10.206.44,24C-H4A-3MH-270,00:18:85:3F:65:93,,4.36.0.26(fe36bbcb),1.02204E+11,9464,3840x2160,6,12
Francis Elementary NVR (206),FE Ext NW to NW Drive(206.44),10.10.206.44,24C-H4A-3MH-270,00:18:85:3F:65:93,,4.36.0.26(fe36bbcb),1.02204E+11,11704,3840x2160,6,12
Francis Elementary NVR (206),FE Ext NW to Front Parking (206.44),10.10.206.44,24C-H4A-3MH-270,00:18:85:3F:65:93,,4.36.0.26(fe36bbcb),1.02204E+11,7424,3840x2160,6,12
Francis Elementary NVR (206),FE Library W (206.51),10.10.206.51,4.0C-H5A-D1-IR,00:18:85:43:71:61,,4.86.0.20(7a7d6563),1.12208E+11,4920,2560x1440,6,10
Francis Elementary NVR (206),FE INTERCOM - Front Entrance (206.52),10.10.206.52,3.0C-H4VI-RO1-IR,00:18:85:41:72:38,,4.14.0.118(34666),1.02206E+11,1400,2048x1536,6,10
Francis Elementary NVR (206),FE PK/K Hall 4 (206.54),10.10.206.54,4.0C-H5A-D1-IR,00:18:85:43:52:90,,4.86.0.20(7a7d6563),1.12208E+11,3688,2560x1440,6,10
Francis Elementary NVR (206),FE Ext E Playground (206.55) (3 views),10.10.206.55,24C-H4A-3MH-180,00:18:85:3F:28:79,,4.36.0.26(fe36bbcb),1.12203E+11,,,,
Francis Elementary NVR (206),FE Ext PK/K Playground SE (206.55),10.10.206.55,24C-H4A-3MH-180,00:18:85:3F:28:79,,4.36.0.26(fe36bbcb),1.12203E+11,10480,3840x2160,6,12
Francis Elementary NVR (206),FE Ext PK/K Playground NE (206.55),10.10.206.55,24C-H4A-3MH-180,00:18:85:3F:28:79,,4.36.0.26(fe36bbcb),1.12203E+11,11960,3840x2160,6,12
Francis Elementary NVR (206),FE Ext PK/K Playground E (206.55),10.10.206.55,24C-H4A-3MH-180,00:18:85:3F:28:79,,4.36.0.26(fe36bbcb),1.12203E+11,11464,3840x2160,6,12
Francis Elementary NVR (206),FE PK/K Hall 3 (206.57),10.10.206.57,4.0C-H5A-D1-IR,00:18:85:43:51:E8,,4.86.0.20(7a7d6563),1.12208E+11,4488,2560x1440,6,10
Francis Elementary NVR (206),FE PK/K Hall 2 (206.58),10.10.206.58,4.0C-H5A-D1-IR,00:18:85:43:50:8C,,4.86.0.20(7a7d6563),1.12208E+11,3784,2560x1440,6,10
Francis Elementary NVR (206),FE PK/K Hall 1 (206.50),10.10.206.59,4.0C-H5A-D1-IR,00:18:85:43:4E:91,,4.86.0.20(7a7d6563),1.12208E+11,1888,2560x1440,6,10
Francis Elementary NVR (206),FE Ext S Playground (206.60) (3 views),10.10.206.60,24C-H4A-3MH-270,00:18:85:3F:BE:E8,,4.36.0.26(fe36bbcb),1.02204E+11,,,,
Francis Elementary NVR (206),FE Ext S Playground to E (206.60),10.10.206.60,24C-H4A-3MH-270,00:18:85:3F:BE:E8,,4.36.0.26(fe36bbcb),1.02204E+11,9952,3840x2160,6,12
Francis Elementary NVR (206),FE Ext S Playground to W (206.60),10.10.206.60,24C-H4A-3MH-270,00:18:85:3F:BE:E8,,4.36.0.26(fe36bbcb),1.02204E+11,11920,3840x2160,6,12
Francis Elementary NVR (206),FE Ext S Playground to S (206.60),10.10.206.60,24C-H4A-3MH-270,00:18:85:3F:BE:E8,,4.36.0.26(fe36bbcb),1.02204E+11,11632,3840x2160,6,12
Francis Elementary NVR (206),FE Cafe Ext Entrance Walkway (206.62),10.10.206.62,8.0C-H5A-DO1-IR,00:18:85:35:E1:7E,,4.86.0.20(7a7d6563),1.02104E+11,5624,3840x2160,6,15
Francis Elementary NVR (206),FE West Inside 1-3 (206.63),10.10.206.63,15C-H4A-3MH-180,00:18:85:38:6B:C3,,4.36.0.26(fe36bbcb),1.02108E+11,,,,
Francis Elementary NVR (206),FE 1st-3rd Hall Entry (206.63),10.10.206.63,15C-H4A-3MH-180,00:18:85:38:6B:C3,,4.36.0.26(fe36bbcb),1.02108E+11,1888,2592x1944,6,15
Francis Elementary NVR (206),FE Main to Library/Cafeteria 1 (206.63),10.10.206.63,15C-H4A-3MH-180,00:18:85:38:6B:C3,,4.36.0.26(fe36bbcb),1.02108E+11,2384,2592x1944,6,15
Francis Elementary NVR (206),FE Front to 1st-3rd Hall (206.63),10.10.206.63,15C-H4A-3MH-180,00:18:85:38:6B:C3,,4.36.0.26(fe36bbcb),1.02108E+11,2136,2592x1944,6,15
Francis Elementary NVR (206),FE SpED Room 106 (206.64),10.10.206.64,12.0W-H5A-FE-DO1,00:18:85:44:8D:36,,4.86.0.22(665d8b48),1.02209E+11,9536,3008x3008,6,15
Homer Elementary NVR 1 (207),HE Old Gym Parking (207.100),10.10.207.100,8.0C-H5A-DO1-IR,00:18:85:36:6D:E2,,4.86.0.20(7a7d6563),1.02105E+11,3168,3840x2160,8,10
Homer Elementary NVR 1 (207),HE NW Playground (207.101) (3 views),10.10.207.101,24C-H4A-3MH-270,00:18:85:3F:76:E1,,4.36.0.26(fe36bbcb),1.02204E+11,,,,
Homer Elementary NVR 1 (207),HE N Playground & N Drive (207.101),10.10.207.101,24C-H4A-3MH-270,00:18:85:3F:76:E1,,4.36.0.26(fe36bbcb),1.02204E+11,6704,3840x2160,6,12
Homer Elementary NVR 1 (207),HE N Playground Hall A Sidewalk North (207.101),10.10.207.101,24C-H4A-3MH-270,00:18:85:3F:76:E1,,4.36.0.26(fe36bbcb),1.02204E+11,8576,3840x2160,6,12
Homer Elementary NVR 1 (207),HE N Playground & New Gym Walkway (207.101),10.10.207.101,24C-H4A-3MH-270,00:18:85:3F:76:E1,,4.36.0.26(fe36bbcb),1.02204E+11,6640,3840x2160,6,12
Homer Elementary NVR 2 (208),HE New Gym 1 (207.102) (4 views),10.10.207.102,32C-H4A-4MH-360,00:18:85:3E:E6:E4,,4.36.0.26(fe36bbcb),1.02203E+11,,,,
Homer Elementary NVR 2 (208),HE New Gym Court 3 (207.102),10.10.207.102,32C-H4A-4MH-360,00:18:85:3E:E6:E4,,4.36.0.26(fe36bbcb),1.02203E+11,5936,3840x2160,6,8
Homer Elementary NVR 2 (208),HE New Gym Court 1 (207.102),10.10.207.102,32C-H4A-4MH-360,00:18:85:3E:E6:E4,,4.36.0.26(fe36bbcb),1.02203E+11,2456,3840x2160,6,8
Homer Elementary NVR 2 (208),HE New Gym Bleachers S (207.102),10.10.207.102,32C-H4A-4MH-360,00:18:85:3E:E6:E4,,4.36.0.26(fe36bbcb),1.02203E+11,5952,3840x2160,6,8
Homer Elementary NVR 2 (208),HE New Gym Bleachers N (207.102),10.10.207.102,32C-H4A-4MH-360,00:18:85:3E:E6:E4,,4.36.0.26(fe36bbcb),1.02203E+11,5960,3840x2160,6,8
Homer Elementary NVR 1 (207),HE Pre-K Ext SW (207.103),10.10.207.103,8.0C-H5A-DO1-IR,00:18:85:42:3D:DC,,4.86.0.20(7a7d6563),1.12207E+11,5960,3840x2160,6,15
Homer Elementary NVR 1 (207),HE New Gym Walkway (207.104),10.10.207.104,32C-H5A-4MH,00:18:85:5B:8B:24,,4.86.0.20(7a7d6563),3.12412E+11,,,,
Homer Elementary NVR 1 (207),HE New Gym Entry (207.104),10.10.207.104,32C-H5A-4MH,00:18:85:5B:8B:24,,4.86.0.20(7a7d6563),3.12412E+11,2000,3840x2160,6,9
Homer Elementary NVR 1 (207),HE New Gym Parking (207.104),10.10.207.104,32C-H5A-4MH,00:18:85:5B:8B:24,,4.86.0.20(7a7d6563),3.12412E+11,1720,3840x2160,6,9
Homer Elementary NVR 1 (207),HE New Gym Walkway (207.104),10.10.207.104,32C-H5A-4MH,00:18:85:5B:8B:24,,4.86.0.20(7a7d6563),3.12412E+11,2520,3840x2160,6,9
Homer Elementary NVR 1 (207),HE New Gym Walkway & Entry (207.104),10.10.207.104,32C-H5A-4MH,00:18:85:5B:8B:24,,4.86.0.20(7a7d6563),3.12412E+11,3072,3840x2160,6,9
Homer Elementary NVR 2 (208),HE N Playground 2 (207.105),10.10.207.105,24C-H4A-3MH-270,00:18:85:41:D9:1A,,4.36.0.26(fe36bbcb),1.12206E+11,,,,
Homer Elementary NVR 2 (208),HE N Playground (207.105),10.10.207.105,24C-H4A-3MH-270,00:18:85:41:D9:1A,,4.36.0.26(fe36bbcb),1.12206E+11,5384,3840x2160,6,12
Homer Elementary NVR 2 (208),HE N Playground Hall B Sidewalk (207.105),10.10.207.105,24C-H4A-3MH-270,00:18:85:41:D9:1A,,4.36.0.26(fe36bbcb),1.12206E+11,0,3840x2160,6,12
Homer Elementary NVR 2 (208),HE N Playground Hall A Sidewalk (207.105),10.10.207.105,24C-H4A-3MH-270,00:18:85:41:D9:1A,,4.36.0.26(fe36bbcb),1.12206E+11,5616,3840x2160,6,12
Homer Elementary NVR 1 (207),HE Main Entry 2 (207.106) (3 views),10.10.207.106,24C-H4A-3MH-270,00:18:85:3E:9C:D3,,4.36.0.26(fe36bbcb),1.02203E+11,,,,
Homer Elementary NVR 1 (207),HE Front Drive N (207.106),10.10.207.106,24C-H4A-3MH-270,00:18:85:3E:9C:D3,,4.36.0.26(fe36bbcb),1.02203E+11,3232,3840x2160,6,12
Homer Elementary NVR 1 (207),HE Front Parking 2 (207.106),10.10.207.106,24C-H4A-3MH-270,00:18:85:3E:9C:D3,,4.36.0.26(fe36bbcb),1.02203E+11,2624,3840x2160,6,12
Homer Elementary NVR 1 (207),HE Front NW Walkway (207.106),10.10.207.106,24C-H4A-3MH-270,00:18:85:3E:9C:D3,,4.36.0.26(fe36bbcb),1.02203E+11,7192,3840x2160,6,12
Homer Elementary NVR 1 (207),HE Main to B Hall (207.155) (3 views),10.10.207.155,15C-H4A-3MH-180,00:18:85:3C:2F:B2,,4.36.0.26(fe36bbcb),1.02112E+11,,,,
Homer Elementary NVR 1 (207),HE Main - B to Library/Gym (207.155),10.10.207.155,15C-H4A-3MH-180,00:18:85:3C:2F:B2,,4.36.0.26(fe36bbcb),1.02112E+11,1880,2592x1944,6,15
Homer Elementary NVR 1 (207),HE Main - B to Playground (207.155),10.10.207.155,15C-H4A-3MH-180,00:18:85:3C:2F:B2,,4.36.0.26(fe36bbcb),1.02112E+11,1184,2592x1944,6,15
Homer Elementary NVR 1 (207),HE Main - B Hall (207.155),10.10.207.155,15C-H4A-3MH-180,00:18:85:3C:2F:B2,,4.36.0.26(fe36bbcb),1.02112E+11,1768,2592x1944,6,15
Homer Elementary NVR 1 (207),HE N Playground Entry (207.161),10.10.207.161,24C-H5A-3MH,00:18:85:5D:B7:34 ,,,3.12503E+11,,,,
Homer Elementary NVR 2 (208),HE Intercom - Cafeteria (207.179),10.10.207.179,3.0C-H4VI-RO1-IR,00:18:85:38:8F:27,,4.14.0.118(34666),1.02108E+11,1416,2048x1536,6,10
Homer Elementary NVR 2 (208),HE Pre-K Ext E (207.183),10.10.207.183,8.0C-H5A-DO1-IR,00:18:85:42:3D:3C,,4.86.0.20(7a7d6563),1.12207E+11,5976,3840x2160,6,15
Homer Elementary NVR 2 (208),HE Intercom - Old Gym (207.185),10.10.207.185,3.0C-H4VI-RO1-IR,00:18:85:4B:40:89,,4.14.0.118(34666),1.02306E+11,1472,2048x1536,6,10
Homer Elementary NVR 2 (208),HE Cafeteria Ext (207.188),10.10.207.188,24C-H4A-3MH-270,00:18:85:41:D9:AE,,4.36.0.26(fe36bbcb),1.12206E+11,,,,
Homer Elementary NVR 2 (208),HE Pre-K Walkway & Cafe Ext S (207.188),10.10.207.188,24C-H4A-3MH-270,00:18:85:41:D9:AE,,4.36.0.26(fe36bbcb),1.12206E+11,7712,3840x2160,6,12
Homer Elementary NVR 2 (208),HE Rear Drive 1 (207.188),10.10.207.188,24C-H4A-3MH-270,00:18:85:41:D9:AE,,4.36.0.26(fe36bbcb),1.12206E+11,6824,3840x2160,6,12
Homer Elementary NVR 2 (208),HE Cafeteria/Pre-K Parking (207.188),10.10.207.188,24C-H4A-3MH-270,00:18:85:41:D9:AE,,4.36.0.26(fe36bbcb),1.12206E+11,4096,3840x2160,6,12
Homer Elementary NVR 1 (207),HE Pre-K Outside 1 (207.193) (3 views),10.10.207.193,24C-H4A-3MH-270,00:18:85:3F:76:FA,,4.36.0.26(fe36bbcb),1.02204E+11,,,,
Homer Elementary NVR 1 (207),HE Pre-K Parking 2 (207.193),10.10.207.193,24C-H4A-3MH-270,00:18:85:3F:76:FA,,4.36.0.26(fe36bbcb),1.02204E+11,8512,3840x2160,6,12
Homer Elementary NVR 1 (207),HE Pre-K Ext NW (207.193),10.10.207.193,24C-H4A-3MH-270,00:18:85:3F:76:FA,,4.36.0.26(fe36bbcb),1.02204E+11,8688,3840x2160,6,12
Homer Elementary NVR 1 (207),HE Pre-K Parking 1 (207.193),10.10.207.193,24C-H4A-3MH-270,00:18:85:3F:76:FA,,4.36.0.26(fe36bbcb),1.02204E+11,9848,3840x2160,6,12
Homer Elementary NVR 1 (207),HE E Playground A (207.197) (4 views),10.10.207.197,32C-H4A-4MH-360,00:18:85:3F:06:2A,,4.36.0.26(fe36bbcb),1.02203E+11,,,,
Homer Elementary NVR 1 (207),HE E Playground 2 (207.197),10.10.207.197,32C-H4A-4MH-360,00:18:85:3F:06:2A,,4.36.0.26(fe36bbcb),1.02203E+11,5968,3840x2160,6,8
Homer Elementary NVR 1 (207),HE B-Hall End Ext E (207.197),10.10.207.197,32C-H4A-4MH-360,00:18:85:3F:06:2A,,4.36.0.26(fe36bbcb),1.02203E+11,4264,3840x2160,6,8
Homer Elementary NVR 1 (207),HE E Playground 5 (207.197),10.10.207.197,32C-H4A-4MH-360,00:18:85:3F:06:2A,,4.36.0.26(fe36bbcb),1.02203E+11,5944,3840x2160,6,8
Homer Elementary NVR 1 (207),HE E Playground 3 (207.197),10.10.207.197,32C-H4A-4MH-360,00:18:85:3F:06:2A,,4.36.0.26(fe36bbcb),1.02203E+11,5976,3840x2160,6,8
